Date,AAPL,GOOG,IBM,MSFT
2010-02-09,0.16220981946025467,,0.09048625596056593,0.12179079241486919
2010-02-10,0.16227825892471415,,0.08933109766288627,0.12180000646190792
2010-02-11,0.16324475860537527,,0.08747561177739238,0.10943835606634317
2010-02-12,0.16332229187663433,,0.08745024346605149,0.1070495921801117
2010-02-16,0.16196880348899098,,0.08786264593331564,0.10883833873347327
2010-02-17,0.15993286097602777,,0.08800764422094315,0.10723708689487145
2010-02-18,0.15868990365616872,,0.08806231711867586,0.10779615836542143
2010-02-19,0.15344242381072004,,0.08610656084704867,0.10653258925847972
2010-02-22,0.1535775502039717,,0.08617049073945461,0.10644392394227735
2010-02-23,0.15454639051798189,,0.08615551874274174,0.10662394833888722
2010-02-24,0.1552093321877385,,0.08654427582466734,0.10543139169818776
2010-02-25,0.1544748500085168,,0.08613532743218746,0.10445959626169089
2010-02-26,0.15496014751837864,,0.08534241104210041,0.10447197574182583
2010-03-01,0.1521103595527694,,0.08365055538926178,0.10388552435703227
2010-03-02,0.15195426614380517,,0.08387139164183094,0.10569761762034004
2010-03-03,0.15196250116032148,,0.0839595632152577,0.10562546233212473
2010-03-04,0.15192546853981542,,0.08363749557802988,0.10546784333833513
2010-03-05,0.1563076529814021,,0.08352135444995222,0.10504922036489536
2010-03-08,0.15600569948007526,,0.0832662924624152,0.10502653514510604
2010-03-09,0.15693282966617234,,0.08346404368408258,0.10321298248467582
2010-03-10,0.15696039822292027,,0.08339116943689401,0.10332671652398318
2010-03-11,0.15441682761229777,,0.08475774434862031,0.10304163129455057
2010-03-12,0.15437531117454412,,0.08466253878849382,0.10295337900813
2010-03-15,0.1523586403147672,,0.08411188594141507,0.10237008005784536
2010-03-16,0.1521342407236106,,0.08433185150352775,0.1024071106472418
2010-03-17,0.15213876210627536,,0.08448123845348533,0.10271819104445873
2010-03-18,0.15091350498445244,,0.08363750818870713,0.10086436788518435
2010-03-19,0.1513366138449615,,0.08368058456998183,0.10067260821286145
2010-03-22,0.1507328902175394,,0.08276638760806466,0.09857146254789473
2010-03-23,0.15127962179732735,,0.0832433284959325,0.09871952600615273
2010-03-24,0.1512933910663562,,0.08348618126766914,0.09901912350874605
2010-03-25,0.15083379192297142,,0.08361280871095697,0.09963551320018481
2010-03-26,0.14958491186213613,,0.08358932962299237,0.10012749511934416
2010-03-29,0.14961523866004037,,0.08374302373613923,0.099874121961364
2010-03-30,0.1448661147549269,,0.08282791303641088,0.09994613376544138
2010-03-31,0.14468440247448763,,0.08260199052208636,0.10112622124845261
2010-04-01,0.1442220733844938,,0.08255877031570917,0.1012130593904589
2010-04-05,0.14415053440030984,,0.08298627749722598,0.10089326880586676
2010-04-06,0.14313023083939463,,0.08228826964988788,0.10087331207729514
2010-04-07,0.1431301891088844,,0.0823526215486392,0.10083963767406598
2010-04-08,0.14192487025533612,,0.08199220133923989,0.10133550884820967
2010-04-09,0.14113438088829774,,0.08238426918500871,0.09902041847035688
2010-04-12,0.14066652090702456,,0.08225229460676535,0.09888512345968113
2010-04-13,0.14045253613585265,,0.08181159204535624,0.09848342774804687
2010-04-14,0.1407395372442299,,0.08359857217757806,0.09918433980374793
2010-04-15,0.1374744371412224,,0.08354371578879707,0.09916433722089656
2010-04-16,0.13737118348111138,,0.0824906185946812,0.09922396114092959
2010-04-19,0.1366798542581943,,0.08332613392477498,0.09971048204286549
2010-04-20,0.13686858971716118,,0.08535795448818828,0.09926583344034319
2010-04-21,0.14838429940309103,,0.0845971043044297,0.09797551098745831
2010-04-22,0.14996692276128024,,0.08373924051635875,0.09681289815416581
2010-04-23,0.15054674985931976,,0.08314677937188278,0.09782132758911549
2010-04-26,0.14952528717891075,,0.0830723645407353,0.09772529401485991
2010-04-27,0.15264611938271813,,0.0843066565488442,0.09754219937978652
2010-04-28,0.15267555488386914,,0.08429488121945097,0.09733560241519884
2010-04-29,0.15405582887771305,,0.08366064666197574,0.09648141459305296
2010-04-30,0.15657394422695423,,0.08405340822931914,0.0974781699009009
2010-05-03,0.15711538843905654,,0.08415628085678105,0.0976115782567454
2010-05-04,0.16011940881088074,,0.08335532321869221,0.09844073099101465
2010-05-05,0.1594568987395214,,0.08341447604543496,0.0988135723876427
2010-05-06,0.1591532059930777,,0.08428451925872485,0.10257466618367081
2010-05-07,0.16428856159668626,,0.08057858156663801,0.10460092572294824
2010-05-10,0.17957998900823174,,0.08727489855868704,0.10639692510076519
2010-05-11,0.17164034695971067,,0.08299533662624035,0.10046148232721311
2010-05-12,0.17100219911855644,,0.09447117699140584,0.10156294285339171
2010-05-13,0.17158426413033392,,0.094916744537989,0.10161773404073278
2010-05-14,0.17271445857746312,,0.09488282780950942,0.10199598626933638
2010-05-17,0.16681416456716053,,0.09268009295540973,0.10053379722593501
2010-05-18,0.16228264436778614,,0.09202044436115384,0.09490098112032914
2010-05-19,0.16314464802888118,,0.09072705112675608,0.09543109674084968
2010-05-20,0.16948622312813566,,0.09887145797613939,0.10349755883038055
2010-05-21,0.16966785162198675,,0.09972886988676259,0.10372065608709988
2010-05-24,0.1657179061178431,,0.0976998797074321,0.10223233309717182
2010-05-25,0.1653666625918751,,0.09769825080951813,0.10221794411647592
2010-05-26,0.16523957337053236,,0.09817355002401724,0.10931129649485699
2010-05-27,0.1686797562019866,,0.100858934164618,0.11611946359649877
2010-05-28,0.16873803271634072,,0.10123198612469048,0.1163248313051487
2010-06-01,0.16851704392097416,,0.1012658649804835,0.11627496737701591
2010-06-02,0.16864694302583752,,0.10417157491847154,0.11834526593787885
2010-06-03,0.1684038592746482,,0.10380830242941723,0.11764020720667898
2010-06-04,0.17103644481179758,,0.10562380269010611,0.12364400109130137
2010-06-07,0.17256536950875517,,0.10534761189794718,0.12408102901718068
2010-06-08,0.17257724720268694,,0.10529040637742207,0.12409185663127087
2010-06-09,0.17454078046906207,,0.10527410474052662,0.12458615681336152
2010-06-10,0.1755056892791042,,0.10960305124768321,0.12439045376837704
2010-06-11,0.17507917634085757,,0.10940876805983181,0.12692716058597303
2010-06-14,0.17504590456005056,,0.10932144064646354,0.12703073456791192
2010-06-15,0.17570799952238156,,0.10975433261299776,0.13440288031565617
2010-06-16,0.1766803921599788,,0.10929517791379971,0.134045773872075
2010-06-17,0.1771640216039689,,0.10897801694918913,0.13280313206129468
2010-06-18,0.17721176223213067,,0.10909094772143618,0.13284666702641432
2010-06-21,0.17810227664254805,,0.1091274141788132,0.13383609219597076
2010-06-22,0.17473386948679773,,0.10960273286540197,0.13396166804228418
2010-06-23,0.17525343066557814,,0.10952947115457493,0.13496952067657753
2010-06-24,0.17488985569241708,,0.11035505414581823,0.1351777768810486
2010-06-25,0.1751593753842095,,0.11070307980236593,0.13601091809205373
2010-06-28,0.1751942576908299,,0.11054886881919691,0.1358611996911665
2010-06-29,0.18155571327082612,,0.11463290980652276,0.1411932410609227
2010-06-30,0.18211652759994568,,0.11533595356559811,0.14150069786215175
2010-07-01,0.18264259222385582,,0.11533615361200027,0.14170726691113328
2010-07-02,0.1827836048575161,,0.11526921621121437,0.1414194509220901
2010-07-06,0.18285964709019095,,0.1159519857579085,0.1438965971299359
2010-07-07,0.1864810345699742,,0.11941501056939069,0.1456895635737067
2010-07-08,0.18630884435015133,,0.11963750302327908,0.14582916504506757
2010-07-09,0.18581256188891948,,0.1191451500544814,0.1453707149986121
2010-07-12,0.18611481903352078,,0.11908684287670625,0.1475114843370966
2010-07-13,0.1870553586356811,,0.11978000389285995,0.14750565063590396
2010-07-14,0.18626301199205447,,0.11978990669075218,0.14789037561684215
2010-07-15,0.18630400111869153,,0.11966091359238334,0.1479604675071579
2010-07-16,0.18593596080954583,,0.12147616287331497,0.1494385339412982
2010-07-19,0.1867812197609822,,0.12216363457942499,0.1495810354589115
2010-07-20,0.18840689963395865,,0.12475439238775915,0.15001151854763953
2010-07-21,0.18834218339572284,,0.12485124696090537,0.15043067988503794
2010-07-22,0.1891494002230666,,0.12607402910123566,0.15345706027070963
2010-07-23,0.18913649395374663,,0.1262218835822283,0.15343667233491862
2010-07-26,0.1891331091659824,,0.12602601687294646,0.15252135843073902
2010-07-27,0.18981477692493576,,0.1257231372776731,0.15175090403349623
2010-07-28,0.19027324128381817,,0.12569184850149032,0.1518754517663926
2010-07-29,0.19066005157700433,,0.12563152547397077,0.15183079421715281
2010-07-30,0.19029433624485997,,0.1244645490173414,0.15129849576121712
2010-08-02,0.19066298810776022,,0.1257988788656461,0.15289247909168188
2010-08-03,0.19053152143758173,,0.12582004981808806,0.1528918054507136
2010-08-04,0.19054015130073304,,0.125411896394558,0.1529124046499016
2010-08-05,0.19030469113768986,,0.12394179281368702,0.15281220815335647
2010-08-06,0.1808907980757657,,0.1240846375188251,0.15311155694345524
2010-08-09,0.17881567010348198,,0.12486376298143068,0.15312668888728592
2010-08-10,0.17825404381674712,,0.12472024404381617,0.1538509223735968
2010-08-11,0.18164511925112925,,0.12557886421101178,0.15377113812661347
2010-08-12,0.17971544952000607,,0.12527373509776105,0.15414359275495584
2010-08-13,0.18000977621502687,,0.12492969439375885,0.15406337755518668
2010-08-16,0.17793411834553913,,0.12490066107167293,0.15410980567008747
2010-08-17,0.17669996330240548,,0.12449730928464389,0.15451230041531264
2010-08-18,0.17555296458937755,,0.12462398842780432,0.1541007373028002
2010-08-19,0.17364227416440606,,0.12413509630648507,0.1531690021116884
2010-08-20,0.17333904047234186,,0.1245207866881648,0.15313912017389866
2010-08-23,0.1697640898847515,,0.12263964615446894,0.15079618922288485
2010-08-24,0.16608116357524172,,0.12237635307124714,0.148961354284946
2010-08-25,0.14746467862590412,,0.11755465368961283,0.1463620312223853
2010-08-26,0.14743648084745528,,0.11911910555665244,0.14666682489851748
2010-08-27,0.14582124048358575,,0.1109322373801181,0.1451897964989681
2010-08-30,0.14526482327658108,,0.11106772363620727,0.14544719241918744
2010-08-31,0.1442856231543512,,0.11106748213069981,0.14530305448191114
2010-09-01,0.14739939396947285,,0.11312473187020412,0.14679772076949663
2010-09-02,0.1473975377945345,,0.11320600192741483,0.146759201134313
2010-09-03,0.1487542051968697,,0.11477138790821448,0.14732642736001808
2010-09-07,0.14222179819966135,,0.1084646622689116,0.14267463195464233
2010-09-08,0.1423053911201977,,0.10769991682826727,0.14241324241329475
2010-09-09,0.14124655304440756,,0.10741517125720385,0.14104482208003657
2010-09-10,0.14105672784565076,,0.10814645683561129,0.1410028822148306
2010-09-13,0.1415056789575684,,0.10825113041370177,0.14527079820650285
2010-09-14,0.13660991053358962,,0.1054772182387549,0.13972738300531387
2010-09-15,0.13616635751400394,,0.10512715007787617,0.13957343036743372
2010-09-16,0.13728546357021318,,0.10482675205253755,0.1397998328438735
2010-09-17,0.1369222147442947,,0.10203232236039898,0.1380487440515415
2010-09-20,0.1396625517553317,,0.10265035768796021,0.13743857602986834
2010-09-21,0.13668541253763988,,0.10031871061213822,0.1319997352717754
2010-09-22,0.13555111780613396,,0.09986632658481343,0.13232356152236024
2010-09-23,0.1353006928706212,,0.10007950116931501,0.1323341586909607
2010-09-24,0.13289968534800264,,0.10160969982258096,0.13247636850732422
2010-09-27,0.13009304861563525,,0.09722169954664532,0.13222134865389776
2010-09-28,0.13078815206662914,,0.09708443331853174,0.12950835389764445
2010-09-29,0.1307817663073625,,0.09714988848319041,0.12954693190643687
2010-09-30,0.1300393405218154,,0.09728020054847787,0.121995089979295
2010-10-01,0.12705471638495305,,0.0977893366140931,0.12171327732115018
2010-10-04,0.12677323608536695,,0.09775974213146357,0.12306272701157264
2010-10-05,0.13173121369582116,,0.09900961744345409,0.12455288175571379
2010-10-06,0.13084369932746398,,0.0989651892340591,0.12333197851801134
2010-10-07,0.13022105476347023,,0.09846206834393031,0.12325398963873323
2010-10-08,0.13066723634443145,,0.09832114765520727,0.12199451962807119
2010-10-11,0.13042079844191368,,0.09712610385973902,0.12139571952213939
2010-10-12,0.13036380067646855,,0.096635614395457,0.12029637787922962
2010-10-13,0.13034356808391412,,0.09573327787957003,0.12158965524356141
2010-10-14,0.12150190187749678,,0.09050772126209228,0.11408831425565426
2010-10-15,0.12577446147412544,,0.089427836833166,0.11371445389864585
2010-10-18,0.1250238034259666,,0.08955436814859542,0.11399791782818103
2010-10-19,0.1282720579317903,,0.09613536153167986,0.11769699543939882
2010-10-20,0.1282169246493028,,0.09562794055721643,0.1157169525600244
2010-10-21,0.12266012629492515,,0.0917340257180038,0.11412975559057165
2010-10-22,0.12291031664958404,,0.0915495603796808,0.11409122404821741
2010-10-25,0.1228767302868465,,0.09153911895112497,0.11419842027667958
2010-10-26,0.12243878565847,,0.09155809985131654,0.1153245739728959
2010-10-27,0.12008547228265724,,0.09074101815372734,0.11486706206831704
2010-10-28,0.12060108210656807,,0.09087275432422906,0.11455816267885667
2010-10-29,0.12150014749922729,,0.09263639665772878,0.11540061441909227
2010-11-01,0.12144759595523147,,0.08999713137619222,0.11298155261919836
2010-11-02,0.12056279711322035,,0.08918099343349208,0.11331023915407985
2010-11-03,0.11867020703493444,,0.08505648956281657,0.11386834315119496
2010-11-04,0.11939051309267706,,0.0857235725884047,0.11287705039761528
2010-11-05,0.11849844322514537,,0.08431125588556461,0.10999047318627547
2010-11-08,0.11851151671930077,,0.08415324571796336,0.10999648207853778
2010-11-09,0.11888396779226268,,0.08423738929561402,0.1095738038572592
2010-11-10,0.1178602778946897,,0.08424203744627996,0.109563779509515
2010-11-11,0.11716951906075368,,0.08471464833795343,0.10970439356184752
2010-11-12,0.12018540337202223,,0.08563552817678412,0.11081317807015821
2010-11-15,0.12018048293721156,,0.08565975263522482,0.11050207641542388
2010-11-16,0.12082309629038278,,0.08471148510782837,0.10902576023521643
2010-11-17,0.12094172317299479,,0.0846684254409144,0.1092322516570939
2010-11-18,0.12337801159420124,,0.08593309657823918,0.10845745580525917
2010-11-19,0.12341725137198258,,0.08595173704945826,0.1076658511880497
2010-11-22,0.124626390940655,,0.08543252228207632,0.10745880878164182
2010-11-23,0.1257646130894617,,0.08607502021375912,0.11008750223536809
2010-11-24,0.12642055559297902,,0.0877317978340115,0.10843272600532185
2010-11-26,0.12036337621560879,,0.0873430956075053,0.1081950568679088
2010-11-29,0.12035179754256391,,0.08673733156361077,0.10708917515909855
2010-11-30,0.1214317516095602,,0.08737130338299368,0.10703535374543362
2010-12-01,0.1218650906761775,,0.08946319669743567,0.11119837858613048
2010-12-02,0.12104530202384661,,0.08946360153127764,0.11491404818173012
2010-12-03,0.1211612069071173,,0.08928438679498345,0.11492533975875475
2010-12-06,0.12022070723075448,,0.08922163543974594,0.11397987510837387
2010-12-07,0.12051611406109988,,0.0887234789636744,0.11352834987206212
2010-12-08,0.1191275391989814,,0.08829440348872869,0.11414479212490371
2010-12-09,0.11608280961152807,,0.08735521101611925,0.11377805083312519
2010-12-10,0.11577662202718456,,0.08736445358813595,0.11404642964278719
2010-12-13,0.11483620687190453,,0.08470976198056972,0.11336036654800677
2010-12-14,0.11512098434137485,,0.08401819833456202,0.11394522366086773
2010-12-15,0.11517819710138526,,0.0835913324332251,0.11319472839017708
2010-12-16,0.11517503614358536,,0.08354315147595646,0.11278864275794179
2010-12-17,0.11226896581183336,,0.08125427699471449,0.11174148525415221
2010-12-20,0.1122093218632661,,0.08105411493143048,0.11187796744600133
2010-12-21,0.10984547995650132,,0.0791943960014262,0.11140639025876327
2010-12-22,0.10962937275546851,,0.07779208782510495,0.11028317015571322
2010-12-23,0.10860088764877542,,0.07782490900833638,0.11023515617747019
2010-12-27,0.10857727848200252,,0.07804160618091208,0.11073141464661224
2010-12-28,0.10856629508622063,,0.07725440208548541,0.11045437571076291
2010-12-29,0.10805558864075043,,0.07656908617790971,0.09791608734569686
2010-12-30,0.10832423269287215,,0.07618521321534269,0.09797682801620419
2010-12-31,0.10834427156471693,,0.07614603146394097,0.09796124200791274
2011-01-03,0.10801007129388926,,0.076210408439952,0.09770910281614957
2011-01-04,0.1078269258662434,,0.07618114142994527,0.09755807335045581
2011-01-05,0.10472887657182813,,0.07564201360568995,0.09742720705422689
2011-01-06,0.10477367449433923,,0.07622231457764382,0.1004974835232772
2011-01-07,0.10421425310480889,,0.07645186099606105,0.09815199820584912
2011-01-10,0.10553038854483744,,0.07606893644939498,0.09891449857093854
2011-01-11,0.10519745567060823,,0.07421310325699997,0.09832917155057275
2011-01-12,0.10518084143779206,,0.0749817830391263,0.09922409448784397
2011-01-13,0.10374970407551513,,0.0750549538355469,0.10021737715557218
2011-01-14,0.10389389677654003,,0.07528122031976384,0.09980771749887796
2011-01-18,0.10581303084499395,,0.07444771838791014,0.10033913741770004
2011-01-19,0.10588171923130356,,0.08043097879827572,0.10050728858523267
2011-01-20,0.10666306976326112,,0.08029321332811586,0.0983415946456855
2011-01-21,0.1027045343593675,,0.07876104469167321,0.09799393937545975
2011-01-24,0.1073127054202665,,0.0825805302388708,0.09858398438911802
2011-01-25,0.10771647282664104,,0.08299091457028934,0.09856484508613059
2011-01-26,0.10683310989682188,,0.08311077718300695,0.09901725660785038
2011-01-27,0.10688394166849989,,0.08304433460028483,0.09901009244952737
2011-01-28,0.10890785996997329,,0.08414228939058513,0.10687543979081135
2011-01-31,0.10913478043581129,,0.08557571998080127,0.10517083123673719
2011-02-01,0.11004455985768513,,0.08570300674427264,0.10533317316484435
2011-02-02,0.10264889550363082,,0.08562387155735966,0.10481977042872716
2011-02-03,0.10230157371770654,,0.08496320717148645,0.10500920401344449
2011-02-04,0.09860951551817555,,0.07696133107397682,0.10086673240079279
2011-02-07,0.09957902489557646,,0.07683154302864098,0.10159395569298132
2011-02-08,0.0997433240617113,,0.07730276608324281,0.1015660887721716
2011-02-09,0.09956883929398799,,0.0779860645706996,0.10230006713844228
2011-02-10,0.1002823479500272,,0.07819037873636861,0.10355005567319282
2011-02-11,0.10028331507039745,,0.07819038688440984,0.1004112811767801
2011-02-14,0.10034410181253654,,0.07835163935851783,0.10029622448474887
2011-02-15,0.09977431953125028,,0.07825774782103048,0.10006954992472997
2011-02-16,0.09862449440379033,,0.07633569041582983,0.09906376315519767
2011-02-17,0.09954128744088134,,0.07630509435124427,0.09874595420296224
2011-02-18,0.10121062387358498,,0.07630564865082547,0.09757359815425785
2011-02-22,0.10689915538096277,,0.0787561179557788,0.09824238184740743
2011-02-23,0.10617046678676458,,0.07796103776775273,0.0981560263065359
2011-02-24,0.10606690026348718,,0.07799559134659866,0.09779020685333376
2011-02-25,0.10696916403048001,,0.07840872081134673,0.09813780551151871
2011-02-28,0.10736419652684737,,0.07842241364279397,0.09800635080143774
2011-03-01,0.10799263631586169,,0.07952010314434335,0.09927839242529804
2011-03-02,0.10804480328239527,,0.07900652099964836,0.09886095365195137
2011-03-03,0.10581210664916305,,0.08022485986727124,0.09774599681763657
2011-03-04,0.10567673115784583,,0.08106846195826323,0.09818094236958815
2011-03-07,0.10485842311656524,,0.08137742395073333,0.0981976045777025
2011-03-08,0.1046962057269177,,0.08232148845283631,0.09799716373784553
2011-03-09,0.10243528575188,,0.08341575206470235,0.09746110269343046
2011-03-10,0.10380780309312464,,0.08705277303007186,0.09907657317888957
2011-03-11,0.10277326324287173,,0.08705463627740909,0.09963473327399201
2011-03-14,0.10145466640923878,,0.08577091104863568,0.09666415633270915
2011-03-15,0.10283722890109928,,0.08562851437904966,0.09692643697842758
2011-03-16,0.11263727906931968,,0.09308947020343182,0.09969457909404231
2011-03-17,0.11330704714473504,,0.09298059659509655,0.09966332535011427
2011-03-18,0.11242845016991491,,0.09281428651406201,0.0996482379186865
2011-03-21,0.11412300331826161,,0.09128447191068319,0.097039622787504
2011-03-22,0.11412578091972111,,0.09119558402765088,0.09114480002216521
2011-03-23,0.11428997282329774,,0.09158608443080396,0.09157045654301031
2011-03-24,0.11517349393919935,,0.09151262376470154,0.09203785648161002
2011-03-25,0.1163256957719731,,0.09190772910834832,0.09228761634317767
2011-03-28,0.11617010906613214,,0.09200784550814733,0.09151495365434832
2011-03-29,0.11605238052562789,,0.09211655561539633,0.09147179810147699
2011-03-30,0.11631852579233729,,0.09213706493791074,0.09104466159578828
2011-03-31,0.11630616994495853,,0.09210895910219705,0.09134376105170615
2011-04-01,0.11685186314318298,,0.09184242632164975,0.09025688560317888
2011-04-04,0.11735198994022018,,0.09138430318014931,0.0898476314973524
2011-04-05,0.11758600991382345,,0.09139866720428878,0.09021183087868898
2011-04-06,0.11759957858511198,,0.09140063693152652,0.09147365447327105
2011-04-07,0.11752441853680513,,0.09125281274028842,0.0914733113987226
2011-04-08,0.11778529131762129,,0.09107787814561,0.09100437219024
2011-04-11,0.11849874423870037,,0.09110654721280366,0.09089632819636372
2011-04-12,0.11846851868163005,,0.09127693513194257,0.09155673206062735
2011-04-13,0.11892469270257833,,0.09115141419501496,0.09128833706379266
2011-04-14,0.11947080439264944,,0.09125942794188231,0.09156004824097236
2011-04-15,0.12044404136981156,,0.09136287513017358,0.0915632407963135
2011-04-18,0.12104545829666633,,0.0914237371519819,0.09208711525581524
2011-04-19,0.12226086885116394,,0.09155437595694099,0.09211324558533937
2011-04-20,0.12109476305634112,,0.09166736858198682,0.0955171668651189
2011-04-21,0.1232949184658315,,0.09378731723759241,0.09575242268328443
2011-04-25,0.12320971306589604,,0.09376456689814305,0.09584373938267583
2011-04-26,0.12347065991956714,,0.09336434771279618,0.09392495457340161
2011-04-27,0.12330798610870543,,0.0935797192441936,0.09406130822935094
2011-04-28,0.1223386975387241,,0.0934945135463378,0.09416658369956458
2011-04-29,0.12267360953599983,,0.09344138758526806,0.0984817218224405
2011-05-02,0.1229465445056291,,0.09314223758576778,0.09744002851091624
2011-05-03,0.123015213801331,,0.09308181719111294,0.09701207816072915
2011-05-04,0.12281434475978774,,0.0941052134457711,0.09748167168116546
2011-05-05,0.12095749305880403,,0.09517511558514812,0.09693027440433243
2011-05-06,0.12082388321211826,,0.08972259412211434,0.09687290892466244
2011-05-09,0.11936511956038072,,0.0897209040947339,0.09682649017688212
2011-05-10,0.11794983171767488,,0.08988180351297709,0.09636804959611443
2011-05-11,0.11365623477131982,,0.08640731677887159,0.09595324137914447
2011-05-12,0.1131056820406868,,0.08712663298348731,0.0958750031227244
2011-05-13,0.11426998534496677,,0.08826051551757107,0.09547452128972637
2011-05-16,0.11619180237932637,,0.08854495496953885,0.0967808322221429
2011-05-17,0.11465368199395115,,0.0880930021219691,0.08952586095746826
2011-05-18,0.11479083362843594,,0.08650981035416284,0.0899149481860927
2011-05-19,0.11355194132641139,,0.08604986196987263,0.08925900302320862
2011-05-20,0.1145916734189733,,0.08608023611105174,0.0895867291866031
2011-05-23,0.11458951014534566,,0.08689128254409934,0.0898952969427456
2011-05-24,0.11438031315652804,,0.08688484486351476,0.08969909559911021
2011-05-25,0.11415048282444283,,0.08678378160771007,0.08809221681195092
2011-05-26,0.11380079353376593,,0.08614047848972207,0.09060094784839616
2011-05-27,0.11371485923190164,,0.08571021107768662,0.09023892740865484
2011-05-31,0.11760280151479315,,0.08601347851137918,0.08959378243427037
2011-06-01,0.11758301842781325,,0.08721311823003415,0.09195525369998266
2011-06-02,0.11739637275838682,,0.08716948970474425,0.09224752077286952
2011-06-03,0.11759503928524188,,0.0873800911674165,0.09294662897068055
2011-06-06,0.1181634868919308,,0.08734615873392156,0.09305887176143919
2011-06-07,0.1187205096320288,,0.08745201442221352,0.09273380117977005
2011-06-08,0.11686222185123077,,0.08746580379899793,0.09271223114124025
2011-06-09,0.11185203760915223,,0.08567097674066096,0.09132893428704172
2011-06-10,0.11240163556568451,,0.08556066507968191,0.09180064842833767
2011-06-13,0.11242702935048882,,0.08549494118728393,0.09275403135138843
2011-06-14,0.11281100168208298,,0.08518431593871434,0.09289462290054967
2011-06-15,0.11297075709619468,,0.08587323913975922,0.09473321129574115
2011-06-16,0.11257996326525277,,0.08503457470382404,0.09434987890980324
2011-06-17,0.11309633073762891,,0.08568365786258836,0.09508764934121598
2011-06-20,0.11168707487731616,,0.08325145229084951,0.09540219847961166
2011-06-21,0.11652493474503213,,0.08287934729551957,0.0958140382924831
2011-06-22,0.1161486897431845,,0.08204302596599888,0.09551496245312649
2011-06-23,0.11944118334255455,,0.08081733551769466,0.09518710395637386
2011-06-24,0.1199565035307459,,0.07804887312531988,0.09605326402831076
2011-06-27,0.12029832661661141,,0.0759427362463831,0.1015132696116484
2011-06-28,0.11967622276126161,,0.07714866117761209,0.10373788016133854
2011-06-29,0.11960627054687872,,0.07684629056046915,0.10398688208051642
2011-06-30,0.11756208651424592,,0.07537755037355973,0.10431687114553029
2011-07-01,0.11089611942365983,,0.0661182478208542,0.1014154465206257
2011-07-05,0.1114488949719779,,0.06593462161725477,0.10140903119572278
2011-07-06,0.11087792067085821,,0.06623333318308508,0.10197348517957723
2011-07-07,0.10892180385988799,,0.06607345524236254,0.10113083434446639
2011-07-08,0.10899535119985397,,0.0660896311415405,0.10121289938231115
2011-07-11,0.11006673530006798,,0.06632651337751282,0.10149759324451496
2011-07-12,0.10881170961734392,,0.06663380826256031,0.10108197628455541
2011-07-13,0.10782029832620081,,0.06548540044918125,0.10080315278445187
2011-07-14,0.10776888342584946,,0.06521903064825234,0.1006316824650282
2011-07-15,0.1095393238425204,,0.06500896344680601,0.10120566947181506
2011-07-18,0.11182032058015534,,0.06496998007078582,0.10143321736431422
2011-07-19,0.11203883907391302,,0.08539679823522009,0.10687484576319203
2011-07-20,0.11418105300217947,,0.08581385739499525,0.10846385960410132
2011-07-21,0.11359634828920757,,0.08595295379419375,0.10844940869822775
2011-07-22,0.1140847201251465,,0.08588930226090091,0.1092069958352689
2011-07-25,0.11452813041407295,,0.08642776149254586,0.10914052352232825
2011-07-26,0.11494380198614362,,0.08662115659045845,0.10925455618469175
2011-07-27,0.11808742890674438,,0.08714800619333926,0.11258894733215156
2011-07-28,0.11719663731873659,,0.08712892733218672,0.1133031979795444
2011-07-29,0.11730985267085375,,0.08694292107870336,0.11311862968913304
2011-08-01,0.11778381185346366,,0.08722676377046695,0.11325878521903374
2011-08-02,0.11910090902588386,,0.08859940921364051,0.11435804891894434
2011-08-03,0.11803914045936353,,0.08842556442121319,0.11437716223425454
2011-08-04,0.12449598515788689,,0.09795064469370457,0.11972146784721964
2011-08-05,0.1239338339403769,,0.09821193459050861,0.1201720314649353
2011-08-08,0.13541363688901165,,0.10433362766982691,0.12671329808861884
2011-08-09,0.14561645946008606,,0.10546900144636223,0.13427001179040876
2011-08-10,0.14827366521070764,,0.11569550034905182,0.14473605634190406
2011-08-11,0.15047797337724475,,0.11848027998915721,0.14879502099594993
2011-08-12,0.15066783057195568,,0.11828120636145477,0.1486327348426378
2011-08-15,0.15108940262525467,,0.12163559127451846,0.14901897666292585
2011-08-16,0.15112698686319725,,0.12207988811092939,0.14605125864946636
2011-08-17,0.15062348209123738,,0.12174998627376007,0.14575916601930872
2011-08-18,0.1555774804327063,,0.12963998475420907,0.1474151936599316
2011-08-19,0.1580736139638301,,0.13451804568476355,0.1491293455287941
2011-08-22,0.1578412798559591,,0.13434044682910215,0.14882864964555517
2011-08-23,0.1648606406436943,,0.1384207842552257,0.15209110119076738
2011-08-24,0.16495353633650917,,0.1392288158927963,0.15227287976120585
2011-08-25,0.165081931673184,,0.13919232857939023,0.15271908133588574
2011-08-26,0.16682575488219364,,0.14077216103996262,0.15476167775830696
2011-08-29,0.16747217846333595,,0.1413480801404635,0.15646064211961108
2011-08-30,0.16634073721139422,,0.14066922427306314,0.15663931758304428
2011-08-31,0.16541064859561427,,0.14056440412677718,0.15594214222253214
2011-09-01,0.16570935946024676,,0.14057018697360302,0.15673062355273518
2011-09-02,0.16665445522426933,,0.14196404136822371,0.1575081910458728
2011-09-06,0.1672206240511352,,0.14239442877151645,0.15797002277343336
2011-09-07,0.16655842049025793,,0.1430176158877562,0.15872980121784136
